timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1662779112147,9,Crear Regla,200,OK,Thread Group 1-31,text,true,,207,100,100,9,0
1662779112189,10,Crear Regla,200,OK,Thread Group 1-39,text,true,,207,100,100,10,0
1662779112195,10,Crear Regla,200,OK,Thread Group 1-36,text,true,,207,100,100,10,0
1662779112216,8,Crear Regla,200,OK,Thread Group 1-37,text,true,,207,100,100,8,0
1662779112241,11,Crear Regla,200,OK,Thread Group 1-43,text,true,,207,100,100,11,0
1662779112246,11,Crear Regla,200,OK,Thread Group 1-42,text,true,,207,100,100,11,0
1662779112266,14,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,14,0
1662779112271,15,Crear Regla,200,OK,Thread Group 1-45,text,true,,207,100,100,15,0
1662779112288,9,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,9,0
1662779112316,9,Crear Regla,200,OK,Thread Group 1-47,text,true,,207,100,100,8,0
1662779112331,9,Crear Regla,200,OK,Thread Group 1-40,text,true,,207,100,100,8,0
1662779112338,9,Crear Regla,200,OK,Thread Group 1-46,text,true,,207,100,100,9,0
1662779112355,8,Crear Regla,200,OK,Thread Group 1-53,text,true,,207,100,100,8,0
1662779112394,8,Crear Regla,200,OK,Thread Group 1-54,text,true,,207,100,100,8,0
1662779112439,9,Crear Regla,200,OK,Thread Group 1-51,text,true,,207,100,100,9,0
1662779112445,10,Crear Regla,200,OK,Thread Group 1-49,text,true,,207,100,100,10,0
1662779112458,8,Crear Regla,200,OK,Thread Group 1-48,text,true,,207,100,100,8,0
1662779112466,9,Crear Regla,200,OK,Thread Group 1-50,text,true,,207,100,100,9,0
1662779112494,8,Crear Regla,200,OK,Thread Group 1-55,text,true,,207,100,100,8,0
1662779112507,8,Crear Regla,200,OK,Thread Group 1-58,text,true,,207,100,100,8,0
1662779112519,13,Crear Regla,200,OK,Thread Group 1-56,text,true,,207,100,100,13,0
1662779112522,14,Crear Regla,200,OK,Thread Group 1-44,text,true,,207,100,100,14,0
1662779112561,24,Crear Regla,200,OK,Thread Group 1-63,text,true,,207,100,100,23,0
1662779112561,30,Crear Regla,200,OK,Thread Group 1-60,text,true,,207,100,100,29,0
1662779112562,31,Crear Regla,200,OK,Thread Group 1-52,text,true,,207,100,100,31,0
1662779112578,34,Crear Regla,200,OK,Thread Group 1-61,text,true,,207,100,100,34,0
1662779112586,32,Crear Regla,200,OK,Thread Group 1-62,text,true,,207,100,100,32,0
1662779112594,27,Crear Regla,200,OK,Thread Group 1-67,text,true,,207,100,100,26,0
1662779112605,19,Crear Regla,200,OK,Thread Group 1-59,text,true,,207,100,100,19,0
1662779112637,16,Crear Regla,200,OK,Thread Group 1-65,text,true,,207,100,100,16,0
1662779112675,19,Crear Regla,200,OK,Thread Group 1-64,text,true,,207,100,100,19,0
1662779112695,37,Crear Regla,200,OK,Thread Group 1-68,text,true,,207,100,100,37,0
1662779112675,57,Crear Regla,200,OK,Thread Group 1-66,text,true,,207,100,100,57,0
1662779112701,34,Crear Regla,200,OK,Thread Group 1-57,text,true,,207,100,100,34,0
1662779112737,28,Crear Regla,200,OK,Thread Group 1-72,text,true,,207,100,100,28,0
1662779112722,43,Crear Regla,200,OK,Thread Group 1-78,text,true,,207,100,100,43,0
1662779112744,37,Crear Regla,200,OK,Thread Group 1-69,text,true,,207,100,100,37,0
1662779112770,34,Crear Regla,200,OK,Thread Group 1-73,text,true,,207,100,100,34,0
1662779112774,41,Crear Regla,200,OK,Thread Group 1-70,text,true,,207,100,100,41,0
1662779112774,46,Crear Regla,200,OK,Thread Group 1-75,text,true,,207,100,100,46,0
1662779112780,43,Crear Regla,200,OK,Thread Group 1-82,text,true,,207,100,100,43,0
1662779112787,40,Crear Regla,200,OK,Thread Group 1-77,text,true,,207,100,100,40,0
1662779112802,29,Crear Regla,200,OK,Thread Group 1-74,text,true,,207,100,100,28,0
1662779112829,11,Crear Regla,200,OK,Thread Group 1-84,text,true,,207,100,100,11,0
1662779112835,11,Crear Regla,200,OK,Thread Group 1-79,text,true,,207,100,100,11,0
1662779112870,8,Crear Regla,200,OK,Thread Group 1-80,text,true,,207,100,100,8,0
1662779112921,16,Crear Regla,200,OK,Thread Group 1-85,text,true,,207,100,100,16,0
1662779112922,17,Crear Regla,200,OK,Thread Group 1-76,text,true,,207,100,100,17,0
1662779112955,8,Crear Regla,200,OK,Thread Group 1-81,text,true,,207,100,100,8,0
1662779112994,8,Crear Regla,200,OK,Thread Group 1-71,text,true,,207,100,100,8,0
1662779113061,8,Crear Regla,200,OK,Thread Group 1-83,text,true,,207,100,100,8,0
1662779113073,13,Crear Regla,200,OK,Thread Group 1-87,text,true,,207,100,100,13,0
1662779113078,12,Crear Regla,200,OK,Thread Group 1-89,text,true,,207,100,100,12,0
1662779113096,8,Crear Regla,200,OK,Thread Group 1-90,text,true,,207,100,100,8,0
1662779113102,16,Crear Regla,200,OK,Thread Group 1-86,text,true,,207,100,100,16,0
1662779113102,20,Crear Regla,200,OK,Thread Group 1-93,text,true,,207,100,100,20,0
1662779113161,7,Crear Regla,200,OK,Thread Group 1-94,text,true,,207,100,100,7,0
1662779113201,8,Crear Regla,200,OK,Thread Group 1-97,text,true,,207,100,100,8,0
1662779113219,8,Crear Regla,200,OK,Thread Group 1-91,text,true,,207,100,100,8,0
1662779113235,9,Crear Regla,200,OK,Thread Group 1-99,text,true,,207,100,100,8,0
1662779113251,8,Crear Regla,200,OK,Thread Group 1-88,text,true,,207,100,100,8,0
1662779113278,9,Crear Regla,200,OK,Thread Group 1-95,text,true,,207,100,100,9,0
1662779113285,11,Crear Regla,200,OK,Thread Group 1-92,text,true,,207,100,100,11,0
1662779113291,15,Crear Regla,200,OK,Thread Group 1-2,text,true,,207,100,100,15,0
1662779113294,16,Crear Regla,200,OK,Thread Group 1-4,text,true,,207,100,100,16,0
1662779113311,8,Crear Regla,200,OK,Thread Group 1-96,text,true,,207,100,100,8,0
1662779113389,23,Crear Regla,200,OK,Thread Group 1-10,text,true,,207,100,100,22,0
1662779113395,22,Crear Regla,200,OK,Thread Group 1-9,text,true,,207,100,100,22,0
1662779113399,27,Crear Regla,200,OK,Thread Group 1-100,text,true,,207,100,100,27,0
1662779113437,22,Crear Regla,200,OK,Thread Group 1-5,text,true,,207,100,100,20,0
1662779113437,28,Crear Regla,200,OK,Thread Group 1-1,text,true,,207,100,100,28,0
1662779113476,13,Crear Regla,200,OK,Thread Group 1-6,text,true,,207,100,100,13,0
1662779113479,29,Crear Regla,200,OK,Thread Group 1-13,text,true,,207,100,100,29,0
1662779113484,26,Crear Regla,200,OK,Thread Group 1-7,text,true,,207,100,100,26,0
1662779113479,32,Crear Regla,200,OK,Thread Group 1-98,text,true,,207,100,100,32,0
1662779113536,8,Crear Regla,200,OK,Thread Group 1-8,text,true,,207,100,100,8,0
1662779113544,11,Crear Regla,200,OK,Thread Group 1-16,text,true,,207,100,100,11,0
1662779113552,21,Crear Regla,200,OK,Thread Group 1-3,text,true,,207,100,100,21,0
1662779113551,25,Crear Regla,200,OK,Thread Group 1-11,text,true,,207,100,100,25,0
1662779113565,17,Crear Regla,200,OK,Thread Group 1-19,text,true,,207,100,100,17,0
1662779113598,14,Crear Regla,200,OK,Thread Group 1-12,text,true,,207,100,100,14,0
1662779113600,15,Crear Regla,200,OK,Thread Group 1-14,text,true,,207,100,100,15,0
1662779113621,8,Crear Regla,200,OK,Thread Group 1-17,text,true,,207,100,100,8,0
1662779113655,8,Crear Regla,200,OK,Thread Group 1-23,text,true,,207,100,100,8,0
1662779113666,9,Crear Regla,200,OK,Thread Group 1-15,text,true,,207,100,100,9,0
1662779113755,18,Crear Regla,200,OK,Thread Group 1-18,text,true,,207,100,100,18,0
1662779113755,20,Crear Regla,200,OK,Thread Group 1-26,text,true,,207,100,100,20,0
1662779113804,10,Crear Regla,200,OK,Thread Group 1-25,text,true,,207,100,100,10,0
1662779113811,16,Crear Regla,200,OK,Thread Group 1-22,text,true,,207,100,100,16,0
1662779113816,15,Crear Regla,200,OK,Thread Group 1-24,text,true,,207,100,100,14,0
1662779113858,9,Crear Regla,200,OK,Thread Group 1-21,text,true,,207,100,100,9,0
1662779113933,8,Crear Regla,200,OK,Thread Group 1-27,text,true,,207,100,100,8,0
1662779113944,9,Crear Regla,200,OK,Thread Group 1-33,text,true,,207,100,100,9,0
1662779113992,8,Crear Regla,200,OK,Thread Group 1-20,text,true,,207,100,100,8,0
1662779114015,23,Crear Regla,200,OK,Thread Group 1-30,text,true,,207,100,100,23,0
1662779114020,28,Crear Regla,200,OK,Thread Group 1-32,text,true,,207,100,100,28,0
1662779114025,29,Crear Regla,200,OK,Thread Group 1-28,text,true,,207,100,100,28,0
1662779114033,23,Crear Regla,200,OK,Thread Group 1-29,text,true,,207,100,100,23,0
1662779114057,9,Crear Regla,200,OK,Thread Group 1-38,text,true,,207,100,100,9,0
1662779114131,13,Crear Regla,200,OK,Thread Group 1-35,text,true,,207,100,100,13,0
1662779114160,8,Crear Regla,200,OK,Thread Group 1-31,text,true,,207,100,100,8,0
1662779114200,9,Crear Regla,200,OK,Thread Group 1-39,text,true,,207,100,100,9,0
1662779114205,10,Crear Regla,200,OK,Thread Group 1-36,text,true,,207,100,100,10,0
1662779114228,8,Crear Regla,200,OK,Thread Group 1-37,text,true,,207,100,100,8,0
1662779114253,9,Crear Regla,200,OK,Thread Group 1-43,text,true,,207,100,100,9,0
1662779114260,9,Crear Regla,200,OK,Thread Group 1-42,text,true,,207,100,100,9,0
1662779114284,14,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,14,0
1662779114286,15,Crear Regla,200,OK,Thread Group 1-45,text,true,,207,100,100,15,0
1662779114301,10,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,9,0
1662779114328,8,Crear Regla,200,OK,Thread Group 1-47,text,true,,207,100,100,8,0
1662779114344,11,Crear Regla,200,OK,Thread Group 1-40,text,true,,207,100,100,10,0
1662779114350,11,Crear Regla,200,OK,Thread Group 1-46,text,true,,207,100,100,11,0
1662779114366,10,Crear Regla,200,OK,Thread Group 1-53,text,true,,207,100,100,10,0
1662779114402,9,Crear Regla,200,OK,Thread Group 1-54,text,true,,207,100,100,9,0
1662779114452,8,Crear Regla,200,OK,Thread Group 1-51,text,true,,207,100,100,8,0
1662779114459,9,Crear Regla,200,OK,Thread Group 1-49,text,true,,207,100,100,9,0
1662779114469,9,Crear Regla,200,OK,Thread Group 1-48,text,true,,207,100,100,9,0
1662779114480,9,Crear Regla,200,OK,Thread Group 1-50,text,true,,207,100,100,8,0
1662779114504,8,Crear Regla,200,OK,Thread Group 1-55,text,true,,207,100,100,8,0
1662779114519,8,Crear Regla,200,OK,Thread Group 1-58,text,true,,207,100,100,8,0
1662779114533,10,Crear Regla,200,OK,Thread Group 1-56,text,true,,207,100,100,10,0
1662779114539,11,Crear Regla,200,OK,Thread Group 1-44,text,true,,207,100,100,11,0
1662779114586,11,Crear Regla,200,OK,Thread Group 1-63,text,true,,207,100,100,11,0
1662779114594,13,Crear Regla,200,OK,Thread Group 1-60,text,true,,207,100,100,13,0
1662779114594,19,Crear Regla,200,OK,Thread Group 1-52,text,true,,207,100,100,19,0
1662779114615,11,Crear Regla,200,OK,Thread Group 1-61,text,true,,207,100,100,11,0
1662779114625,22,Crear Regla,200,OK,Thread Group 1-67,text,true,,207,100,100,22,0
1662779114620,30,Crear Regla,200,OK,Thread Group 1-62,text,true,,207,100,100,30,0
1662779114629,24,Crear Regla,200,OK,Thread Group 1-59,text,true,,207,100,100,23,0
1662779114657,8,Crear Regla,200,OK,Thread Group 1-65,text,true,,207,100,100,8,0
1662779114694,8,Crear Regla,200,OK,Thread Group 1-64,text,true,,207,100,100,8,0
1662779114734,24,Crear Regla,200,OK,Thread Group 1-68,text,true,,207,100,100,24,0
1662779114734,26,Crear Regla,200,OK,Thread Group 1-66,text,true,,207,100,100,26,0
1662779114738,23,Crear Regla,200,OK,Thread Group 1-57,text,true,,207,100,100,23,0
1662779114765,16,Crear Regla,200,OK,Thread Group 1-72,text,true,,207,100,100,16,0
1662779114765,18,Crear Regla,200,OK,Thread Group 1-78,text,true,,207,100,100,18,0
1662779114784,8,Crear Regla,200,OK,Thread Group 1-69,text,true,,207,100,100,8,0
1662779114806,8,Crear Regla,200,OK,Thread Group 1-73,text,true,,207,100,100,8,0
1662779114815,11,Crear Regla,200,OK,Thread Group 1-70,text,true,,207,100,100,11,0
1662779114820,32,Crear Regla,200,OK,Thread Group 1-75,text,true,,207,100,100,32,0
1662779114827,35,Crear Regla,200,OK,Thread Group 1-82,text,true,,207,100,100,35,0
1662779114828,41,Crear Regla,200,OK,Thread Group 1-77,text,true,,207,100,100,40,0
1662779114832,41,Crear Regla,200,OK,Thread Group 1-74,text,true,,207,100,100,41,0
1662779114844,34,Crear Regla,200,OK,Thread Group 1-84,text,true,,207,100,100,34,0
1662779114847,39,Crear Regla,200,OK,Thread Group 1-79,text,true,,207,100,100,39,0
1662779114877,13,Crear Regla,200,OK,Thread Group 1-80,text,true,,207,100,100,13,0
1662779114938,17,Crear Regla,200,OK,Thread Group 1-85,text,true,,207,100,100,16,0
1662779114943,16,Crear Regla,200,OK,Thread Group 1-76,text,true,,207,100,100,16,0
1662779114964,12,Crear Regla,200,OK,Thread Group 1-81,text,true,,207,100,100,12,0
1662779115004,10,Crear Regla,200,OK,Thread Group 1-71,text,true,,207,100,100,10,0
1662779115071,9,Crear Regla,200,OK,Thread Group 1-83,text,true,,207,100,100,9,0
1662779115090,12,Crear Regla,200,OK,Thread Group 1-87,text,true,,207,100,100,12,0
1662779115095,19,Crear Regla,200,OK,Thread Group 1-89,text,true,,207,100,100,19,0
1662779115103,15,Crear Regla,200,OK,Thread Group 1-90,text,true,,207,100,100,15,0
1662779115119,11,Crear Regla,200,OK,Thread Group 1-86,text,true,,207,100,100,11,0
1662779115127,10,Crear Regla,200,OK,Thread Group 1-93,text,true,,207,100,100,10,0
1662779115169,8,Crear Regla,200,OK,Thread Group 1-94,text,true,,207,100,100,8,0
1662779115214,8,Crear Regla,200,OK,Thread Group 1-97,text,true,,207,100,100,8,0
1662779115228,8,Crear Regla,200,OK,Thread Group 1-91,text,true,,207,100,100,8,0
1662779115246,8,Crear Regla,200,OK,Thread Group 1-99,text,true,,207,100,100,8,0
1662779115260,8,Crear Regla,200,OK,Thread Group 1-88,text,true,,207,100,100,8,0
1662779115288,8,Crear Regla,200,OK,Thread Group 1-95,text,true,,207,100,100,8,0
1662779115298,8,Crear Regla,200,OK,Thread Group 1-92,text,true,,207,100,100,8,0
1662779115308,11,Crear Regla,200,OK,Thread Group 1-2,text,true,,207,100,100,11,0
1662779115314,19,Crear Regla,200,OK,Thread Group 1-4,text,true,,207,100,100,19,0
1662779115318,18,Crear Regla,200,OK,Thread Group 1-96,text,true,,207,100,100,18,0
1662779115416,26,Crear Regla,200,OK,Thread Group 1-10,text,true,,207,100,100,26,0
1662779115420,24,Crear Regla,200,OK,Thread Group 1-9,text,true,,207,100,100,24,0
1662779115433,21,Crear Regla,200,OK,Thread Group 1-100,text,true,,207,100,100,21,0
1662779115466,14,Crear Regla,200,OK,Thread Group 1-1,text,true,,207,100,100,14,0
1662779115458,23,Crear Regla,200,OK,Thread Group 1-5,text,true,,207,100,100,23,0
1662779115493,10,Crear Regla,200,OK,Thread Group 1-6,text,true,,207,100,100,10,0
1662779115508,9,Crear Regla,200,OK,Thread Group 1-13,text,true,,207,100,100,9,0
1662779115514,19,Crear Regla,200,OK,Thread Group 1-7,text,true,,207,100,100,19,0
1662779115514,21,Crear Regla,200,OK,Thread Group 1-98,text,true,,207,100,100,21,0
1662779115547,8,Crear Regla,200,OK,Thread Group 1-8,text,true,,207,100,100,8,0
1662779115559,8,Crear Regla,200,OK,Thread Group 1-16,text,true,,207,100,100,8,0
1662779115577,19,Crear Regla,200,OK,Thread Group 1-3,text,true,,207,100,100,19,0
1662779115577,26,Crear Regla,200,OK,Thread Group 1-11,text,true,,207,100,100,26,0
1662779115584,21,Crear Regla,200,OK,Thread Group 1-19,text,true,,207,100,100,21,0
1662779115614,13,Crear Regla,200,OK,Thread Group 1-12,text,true,,207,100,100,13,0
1662779115618,14,Crear Regla,200,OK,Thread Group 1-14,text,true,,207,100,100,14,0
1662779115631,10,Crear Regla,200,OK,Thread Group 1-17,text,true,,207,100,100,9,0
1662779115666,9,Crear Regla,200,OK,Thread Group 1-23,text,true,,207,100,100,9,0
1662779115678,9,Crear Regla,200,OK,Thread Group 1-15,text,true,,207,100,100,9,0
1662779115777,16,Crear Regla,200,OK,Thread Group 1-18,text,true,,207,100,100,16,0
1662779115777,19,Crear Regla,200,OK,Thread Group 1-26,text,true,,207,100,100,18,0
1662779115818,8,Crear Regla,200,OK,Thread Group 1-25,text,true,,207,100,100,8,0
1662779115830,14,Crear Regla,200,OK,Thread Group 1-22,text,true,,207,100,100,14,0
1662779115832,16,Crear Regla,200,OK,Thread Group 1-24,text,true,,207,100,100,15,0
1662779115870,8,Crear Regla,200,OK,Thread Group 1-21,text,true,,207,100,100,8,0
1662779115945,9,Crear Regla,200,OK,Thread Group 1-27,text,true,,207,100,100,9,0
1662779115958,11,Crear Regla,200,OK,Thread Group 1-33,text,true,,207,100,100,11,0
1662779116002,9,Crear Regla,200,OK,Thread Group 1-20,text,true,,207,100,100,9,0
1662779116041,8,Crear Regla,200,OK,Thread Group 1-30,text,true,,207,100,100,8,0
1662779116050,7,Crear Regla,200,OK,Thread Group 1-32,text,true,,207,100,100,7,0
1662779116057,19,Crear Regla,200,OK,Thread Group 1-28,text,true,,207,100,100,19,0
1662779116060,22,Crear Regla,200,OK,Thread Group 1-29,text,true,,207,100,100,22,0
1662779116068,18,Crear Regla,200,OK,Thread Group 1-38,text,true,,207,100,100,18,0
1662779116145,9,Crear Regla,200,OK,Thread Group 1-35,text,true,,207,100,100,9,0
1662779116168,8,Crear Regla,200,OK,Thread Group 1-31,text,true,,207,100,100,8,0
1662779116210,9,Crear Regla,200,OK,Thread Group 1-39,text,true,,207,100,100,8,0
1662779116218,9,Crear Regla,200,OK,Thread Group 1-36,text,true,,207,100,100,8,0
1662779116236,8,Crear Regla,200,OK,Thread Group 1-37,text,true,,207,100,100,8,0
1662779116264,10,Crear Regla,200,OK,Thread Group 1-43,text,true,,207,100,100,10,0
1662779116273,10,Crear Regla,200,OK,Thread Group 1-42,text,true,,207,100,100,10,0
1662779116302,13,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,13,0
1662779116305,24,Crear Regla,200,OK,Thread Group 1-45,text,true,,207,100,100,24,0
1662779116314,19,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,19,0
1662779116340,11,Crear Regla,200,OK,Thread Group 1-47,text,true,,207,100,100,10,0
1662779116354,9,Crear Regla,200,OK,Thread Group 1-40,text,true,,207,100,100,9,0
1662779116364,9,Crear Regla,200,OK,Thread Group 1-46,text,true,,207,100,100,9,0
1662779116379,9,Crear Regla,200,OK,Thread Group 1-53,text,true,,207,100,100,9,0
1662779116414,10,Crear Regla,200,OK,Thread Group 1-54,text,true,,207,100,100,10,0
1662779116464,17,Crear Regla,200,OK,Thread Group 1-51,text,true,,207,100,100,17,0
1662779116472,31,Crear Regla,200,OK,Thread Group 1-49,text,true,,207,100,100,30,0
1662779116478,26,Crear Regla,200,OK,Thread Group 1-48,text,true,,207,100,100,26,0
1662779116488,23,Crear Regla,200,OK,Thread Group 1-50,text,true,,207,100,100,22,0
1662779116515,8,Crear Regla,200,OK,Thread Group 1-55,text,true,,207,100,100,8,0
1662779116529,8,Crear Regla,200,OK,Thread Group 1-58,text,true,,207,100,100,8,0
1662779116547,10,Crear Regla,200,OK,Thread Group 1-56,text,true,,207,100,100,10,0
1662779116552,11,Crear Regla,200,OK,Thread Group 1-44,text,true,,207,100,100,11,0
1662779116598,9,Crear Regla,200,OK,Thread Group 1-63,text,true,,207,100,100,9,0
1662779116610,8,Crear Regla,200,OK,Thread Group 1-60,text,true,,207,100,100,8,0
1662779116617,9,Crear Regla,200,OK,Thread Group 1-52,text,true,,207,100,100,9,0
1662779116627,8,Crear Regla,200,OK,Thread Group 1-61,text,true,,207,100,100,7,0
1662779116648,25,Crear Regla,200,OK,Thread Group 1-67,text,true,,207,100,100,25,0
1662779116652,34,Crear Regla,200,OK,Thread Group 1-62,text,true,,207,100,100,34,0
1662779116652,38,Crear Regla,200,OK,Thread Group 1-59,text,true,,207,100,100,38,0
1662779116665,37,Crear Regla,200,OK,Thread Group 1-65,text,true,,207,100,100,34,0
1662779116703,16,Crear Regla,200,OK,Thread Group 1-64,text,true,,207,100,100,16,0
1662779116760,22,Crear Regla,200,OK,Thread Group 1-68,text,true,,207,100,100,22,0
1662779116764,27,Crear Regla,200,OK,Thread Group 1-57,text,true,,207,100,100,27,0
1662779116764,32,Crear Regla,200,OK,Thread Group 1-66,text,true,,207,100,100,32,0
1662779116782,28,Crear Regla,200,OK,Thread Group 1-72,text,true,,207,100,100,28,0
1662779116787,28,Crear Regla,200,OK,Thread Group 1-78,text,true,,207,100,100,28,0
1662779116797,25,Crear Regla,200,OK,Thread Group 1-69,text,true,,207,100,100,25,0
1662779116814,13,Crear Regla,200,OK,Thread Group 1-73,text,true,,207,100,100,13,0
1662779116828,8,Crear Regla,200,OK,Thread Group 1-70,text,true,,207,100,100,8,0
1662779116853,8,Crear Regla,200,OK,Thread Group 1-75,text,true,,207,100,100,8,0
1662779116866,12,Crear Regla,200,OK,Thread Group 1-82,text,true,,207,100,100,12,0
1662779116872,20,Crear Regla,200,OK,Thread Group 1-77,text,true,,207,100,100,19,0
1662779116881,35,Crear Regla,200,OK,Thread Group 1-84,text,true,,207,100,100,35,0
1662779116877,41,Crear Regla,200,OK,Thread Group 1-74,text,true,,207,100,100,41,0
1662779116889,33,Crear Regla,200,OK,Thread Group 1-79,text,true,,207,100,100,33,0
1662779116893,33,Crear Regla,200,OK,Thread Group 1-80,text,true,,207,100,100,32,0
1662779116960,14,Crear Regla,200,OK,Thread Group 1-85,text,true,,207,100,100,14,0
1662779116964,16,Crear Regla,200,OK,Thread Group 1-76,text,true,,207,100,100,15,0
1662779116977,12,Crear Regla,200,OK,Thread Group 1-81,text,true,,207,100,100,12,0
1662779117020,8,Crear Regla,200,OK,Thread Group 1-71,text,true,,207,100,100,8,0
1662779117082,10,Crear Regla,200,OK,Thread Group 1-83,text,true,,207,100,100,10,0
1662779117103,10,Crear Regla,200,OK,Thread Group 1-87,text,true,,207,100,100,10,0
1662779117119,14,Crear Regla,200,OK,Thread Group 1-89,text,true,,207,100,100,14,0
1662779117121,25,Crear Regla,200,OK,Thread Group 1-90,text,true,,207,100,100,25,0
1662779117131,23,Crear Regla,200,OK,Thread Group 1-86,text,true,,207,100,100,23,0
1662779117137,20,Crear Regla,200,OK,Thread Group 1-93,text,true,,207,100,100,20,0
1662779117178,9,Crear Regla,200,OK,Thread Group 1-94,text,true,,207,100,100,9,0
1662779117227,8,Crear Regla,200,OK,Thread Group 1-97,text,true,,207,100,100,8,0
1662779117238,9,Crear Regla,200,OK,Thread Group 1-91,text,true,,207,100,100,9,0
1662779117259,10,Crear Regla,200,OK,Thread Group 1-99,text,true,,207,100,100,10,0
1662779117270,12,Crear Regla,200,OK,Thread Group 1-88,text,true,,207,100,100,12,0
1662779117299,9,Crear Regla,200,OK,Thread Group 1-95,text,true,,207,100,100,9,0
1662779117308,9,Crear Regla,200,OK,Thread Group 1-92,text,true,,207,100,100,9,0
1662779117320,9,Crear Regla,200,OK,Thread Group 1-2,text,true,,207,100,100,9,0
1662779117336,19,Crear Regla,200,OK,Thread Group 1-96,text,true,,207,100,100,19,0
1662779117336,19,Crear Regla,200,OK,Thread Group 1-4,text,true,,207,100,100,19,0
1662779117452,37,Crear Regla,200,OK,Thread Group 1-9,text,true,,207,100,100,32,0
1662779117461,44,Crear Regla,200,OK,Thread Group 1-100,text,true,,207,100,100,44,0
1662779117449,57,Crear Regla,200,OK,Thread Group 1-10,text,true,,207,100,100,56,0
1662779117484,53,Crear Regla,200,OK,Thread Group 1-1,text,true,,207,100,100,53,0
1662779117505,32,Crear Regla,200,OK,Thread Group 1-6,text,true,,207,100,100,31,0
1662779117484,53,Crear Regla,200,OK,Thread Group 1-5,text,true,,207,100,100,53,0
1662779117518,31,Crear Regla,200,OK,Thread Group 1-13,text,true,,207,100,100,31,0
1662779117537,24,Crear Regla,200,OK,Thread Group 1-7,text,true,,207,100,100,24,0
1662779117537,25,Crear Regla,200,OK,Thread Group 1-98,text,true,,207,100,100,25,0
1662779117555,13,Crear Regla,200,OK,Thread Group 1-8,text,true,,207,100,100,13,0
1662779117570,8,Crear Regla,200,OK,Thread Group 1-16,text,true,,207,100,100,8,0
1662779117598,8,Crear Regla,200,OK,Thread Group 1-3,text,true,,207,100,100,8,0
1662779117605,19,Crear Regla,200,OK,Thread Group 1-11,text,true,,207,100,100,19,0
1662779117605,20,Crear Regla,200,OK,Thread Group 1-19,text,true,,207,100,100,20,0
1662779117628,20,Crear Regla,200,OK,Thread Group 1-12,text,true,,207,100,100,20,0
1662779117633,16,Crear Regla,200,OK,Thread Group 1-14,text,true,,207,100,100,16,0
1662779117646,13,Crear Regla,200,OK,Thread Group 1-17,text,true,,207,100,100,13,0
1662779117677,8,Crear Regla,200,OK,Thread Group 1-23,text,true,,207,100,100,8,0
1662779117691,10,Crear Regla,200,OK,Thread Group 1-15,text,true,,207,100,100,10,0
1662779117797,18,Crear Regla,200,OK,Thread Group 1-18,text,true,,207,100,100,18,0
1662779117799,18,Crear Regla,200,OK,Thread Group 1-26,text,true,,207,100,100,18,0
1662779117828,9,Crear Regla,200,OK,Thread Group 1-25,text,true,,207,100,100,9,0
1662779117849,18,Crear Regla,200,OK,Thread Group 1-22,text,true,,207,100,100,18,0
1662779117850,17,Crear Regla,200,OK,Thread Group 1-24,text,true,,207,100,100,17,0
1662779117882,9,Crear Regla,200,OK,Thread Group 1-21,text,true,,207,100,100,9,0
1662779117958,8,Crear Regla,200,OK,Thread Group 1-27,text,true,,207,100,100,8,0
1662779117974,11,Crear Regla,200,OK,Thread Group 1-33,text,true,,207,100,100,11,0
1662779118014,9,Crear Regla,200,OK,Thread Group 1-20,text,true,,207,100,100,9,0
1662779118052,8,Crear Regla,200,OK,Thread Group 1-30,text,true,,207,100,100,8,0
1662779118062,8,Crear Regla,200,OK,Thread Group 1-32,text,true,,207,100,100,8,0
1662779118080,13,Crear Regla,200,OK,Thread Group 1-28,text,true,,207,100,100,13,0
1662779118085,20,Crear Regla,200,OK,Thread Group 1-29,text,true,,207,100,100,20,0
1662779118091,16,Crear Regla,200,OK,Thread Group 1-38,text,true,,207,100,100,16,0
1662779118155,8,Crear Regla,200,OK,Thread Group 1-35,text,true,,207,100,100,8,0
1662779118183,24,Crear Regla,200,OK,Thread Group 1-31,text,true,,207,100,100,24,0
1662779118222,16,Crear Regla,200,OK,Thread Group 1-39,text,true,,207,100,100,16,0
1662779118232,14,Crear Regla,200,OK,Thread Group 1-36,text,true,,207,100,100,13,0
1662779118246,15,Crear Regla,200,OK,Thread Group 1-37,text,true,,207,100,100,15,0
1662779118277,8,Crear Regla,200,OK,Thread Group 1-43,text,true,,207,100,100,8,0
1662779118284,9,Crear Regla,200,OK,Thread Group 1-42,text,true,,207,100,100,9,0
1662779118318,8,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,8,0
1662779118331,15,Crear Regla,200,OK,Thread Group 1-45,text,true,,207,100,100,15,0
1662779118334,15,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,15,0
